auth_id,fomatted_event_timestamp_w_timezone,event_name,previous_screen_class,screen_class,use_time_msec
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:25:19.391030016,screen_view,PathTab,PathTabPlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:25:19.391030016,user_engagement,null,PathTab,4485
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:26:00.024039936,screen_view,PathTabPlayer,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:26:00.025040128,user_engagement,null,PathTabPlayer,40633
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:26:02.313040128,path_tab_step_click,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:26:02.391040000,screen_view,PathTab,PathTabPlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:26:02.391040000,user_engagement,null,PathTab,2366
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:26:48.340050176,screen_view,PathTabPlayer,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:26:48.340050176,user_engagement,null,PathTabPlayer,45949
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:26:51.969050112,user_engagement,null,PathTab,3628
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:26:51.969060096,screen_view,PathTab,SpeakLecturePlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:26:52.002060032,path_tab_step_click,null,SpeakLecturePlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:27:33.573060096,user_engagement,null,SpeakLecturePlayer,41603
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:27:33.573060096,screen_view,SpeakLecturePlayer,SpeakLectureSpeaking,null
djaAx8sEQReRzImtd2sA3w,2023-09-27 00:27:49.123069952,user_engagement,null,SpeakLectureSpeaking,15550
